case_id,variant_id,variant_type,case_type,corpus_document_count,corpus_sha256,embedding_model,corpus_builder,generated_from_commit,reference_threshold,reference_threshold_source,reference_threshold_mode,experiment_scope_sha256,original_query,variant_query,top1_score,top1_doc_id,top1_slot,top1_entity,top5_doc_ids,top5_slots,top5_entities,expected_hit_at_5,above_reference_threshold,top1_changed_from_original,score_delta_from_original
positive_demo2_region_type_boundary,positive_demo2_region_type_boundary::01_original,original,positive_supported,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What is the boundary of region_type in Demo 2?,What is the boundary of region_type in Demo 2?,0.638906,retail_ops/data/demo2_source_notes.md:chunk:23,,,retail_ops/data/demo2_source_notes.md:chunk:23 | retail_ops/data/DATA_DICTIONARY.md:chunk:32 | retail_ops/data/DATA_DICTIONARY.md:chunk:33 | retail_ops/data/DATA_DICTIONARY.md:chunk:92 | retail_ops/data/DATA_DICTIONARY.md:chunk:482, |  |  |  | , |  |  |  | ,True,True,False,0.0
mismatch_store_a_demo2_top3_sku,mismatch_store_a_demo2_top3_sku::03_typo_punctuation_noise,typo_punctuation_noise,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store A's Demo 2 top3_sku_transaction_amount_share_pct?,What was Store A's Demo 2 top3_sku_transaction_amount_sharep_ct? ??,0.670021,retail_ops/data/DATA_DICTIONARY.md:chunk:333,,,retail_ops/data/DATA_DICTIONARY.md:chunk:333 | retail_ops/data/DATA_DICTIONARY.md:L264 | generated_demo2_retail_memory_facts.json:8 | generated_demo2_retail_memory_facts.json:23 | generated_demo2_retail_memory_facts.json:13, | top3_sku_amount_concentration | top3_sku_product_mix_note | top3_sku_product_mix_note | top3_sku_product_mix_note, |  | store_C | store_F | store_D,False,True,False,0.024765
mismatch_store_a_demo2_top3_sku,mismatch_store_a_demo2_top3_sku::04_keyword_order_changed,keyword_order_changed,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store A's Demo 2 top3_sku_transaction_amount_share_pct?,A's Demo 2 top3_sku_transaction_amount_share_pct? What was Store,0.664925,retail_ops/data/DATA_DICTIONARY.md:chunk:333,,,retail_ops/data/DATA_DICTIONARY.md:chunk:333 | retail_ops/data/DATA_DICTIONARY.md:L264 | retail_ops/data/DATA_DICTIONARY.md:chunk:329 | generated_demo2_retail_memory_facts.json:13 | generated_demo2_retail_memory_facts.json:24, | top3_sku_amount_concentration |  | top3_sku_product_mix_note | single_metric_attribution_guard, |  |  | store_D | store_F,False,True,False,0.019669
mismatch_store_d_february_activity,mismatch_store_d_february_activity::01_original,original,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store D's activity_cost_ratio_pct in February 2026?,What was Store D's activity_cost_ratio_pct in February 2026?,0.625454,generated_demo2_retail_memory_facts.json:11,activity_lever_profile,store_D,generated_demo2_retail_memory_facts.json:11 | generated_demo2_retail_memory_facts.json:14 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:1 | generated_demo2_retail_memory_facts.json:9,activity_lever_profile | single_metric_attribution_guard | activity_lever_profile | activity_lever_profile | single_metric_attribution_guard,store_D | store_D | store_E | store_B | store_C,False,True,False,0.0
mismatch_store_d_february_activity,mismatch_store_d_february_activity::02_paraphrased,paraphrased,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store D's activity_cost_ratio_pct in February 2026?,What was merchant store D's activity_cost_ratio_pct in February 2026?,0.650806,generated_demo2_retail_memory_facts.json:11,activity_lever_profile,store_D,generated_demo2_retail_memory_facts.json:11 | generated_demo2_retail_memory_facts.json:14 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:1 | generated_demo2_retail_memory_facts.json:6,activity_lever_profile | single_metric_attribution_guard | activity_lever_profile | activity_lever_profile | activity_lever_profile,store_D | store_D | store_E | store_B | store_C,False,True,False,0.025352
mismatch_store_d_february_activity,mismatch_store_d_february_activity::03_typo_punctuation_noise,typo_punctuation_noise,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store D's activity_cost_ratio_pct in February 2026?,What was Store D's activtiy_cost_ratio_pct in February 2026? ??,0.616424,generated_demo2_retail_memory_facts.json:11,activity_lever_profile,store_D,generated_demo2_retail_memory_facts.json:11 | generated_demo2_retail_memory_facts.json:14 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:9 | generated_demo2_retail_memory_facts.json:19,activity_lever_profile | single_metric_attribution_guard | activity_lever_profile | single_metric_attribution_guard | single_metric_attribution_guard,store_D | store_D | store_E | store_C | store_E,False,True,False,-0.00903
mismatch_store_d_february_activity,mismatch_store_d_february_activity::04_keyword_order_changed,keyword_order_changed,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,What was Store D's activity_cost_ratio_pct in February 2026?,activity_cost_ratio_pct in February 2026? What was Store D's,0.658235,generated_demo2_retail_memory_facts.json:11,activity_lever_profile,store_D,generated_demo2_retail_memory_facts.json:11 | generated_demo2_retail_memory_facts.json:14 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:1 | retail_ops/data/DATA_DICTIONARY.md:L1124,activity_lever_profile | single_metric_attribution_guard | activity_lever_profile | activity_lever_profile | activity_cost_ratio_pct,store_D | store_D | store_E | store_B | ,False,True,False,0.032781
mismatch_store_a_store_d_promotion_transfer,mismatch_store_a_store_d_promotion_transfer::01_original,original,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,0.614379,generated_demo2_retail_memory_facts.json:14,single_metric_attribution_guard,store_D,generated_demo2_retail_memory_facts.json:14 | generated_retail_memory_facts.json:3 | generated_retail_memory_facts.json:2 | generated_retail_memory_facts.json:1 | generated_retail_memory_facts.json:0,single_metric_attribution_guard | single_metric_attribution_guard | transaction_conversion_profile | activity_lever_profile | visibility_entry_profile,store_D | store_A | store_A | store_A | store_A,True,True,False,0.0
mismatch_store_a_store_d_promotion_transfer,mismatch_store_a_store_d_promotion_transfer::02_shortened,shortened,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,Compare Store April 2026 with Store D March 2026 for promotion transfer.,0.606342,generated_demo2_retail_memory_facts.json:14,single_metric_attribution_guard,store_D,generated_demo2_retail_memory_facts.json:14 | generated_retail_memory_facts.json:2 | generated_demo2_retail_memory_facts.json:12 | retail_ops/data/DATA_DICTIONARY.md:chunk:429 | generated_retail_memory_facts.json:3,single_metric_attribution_guard | transaction_conversion_profile | transaction_conversion_profile |  | single_metric_attribution_guard,store_D | store_A | store_D |  | store_A,False,True,False,-0.008037
mismatch_store_a_store_d_promotion_transfer,mismatch_store_a_store_d_promotion_transfer::03_paraphrased,paraphrased,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,evaluate merchant store A April 2026 with merchant store D March 2026 for activity transfer.,0.67173,generated_retail_memory_facts.json:3,single_metric_attribution_guard,store_A,generated_retail_memory_facts.json:3 | generated_demo2_retail_memory_facts.json:14 | generated_retail_memory_facts.json:2 | generated_demo2_retail_memory_facts.json:19 | generated_demo2_retail_memory_facts.json:9,single_metric_attribution_guard | single_metric_attribution_guard | transaction_conversion_profile | single_metric_attribution_guard | single_metric_attribution_guard,store_A | store_D | store_A | store_E | store_C,False,True,True,0.057351
mismatch_store_a_store_d_promotion_transfer,mismatch_store_a_store_d_promotion_transfer::04_typo_punctuation_noise,typo_punctuation_noise,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,Compare Store A April 2026 with Store D March 2026 for promotion tranfser. ??,0.583501,generated_demo2_retail_memory_facts.json:14,single_metric_attribution_guard,store_D,generated_demo2_retail_memory_facts.json:14 | generated_retail_memory_facts.json:1 | generated_retail_memory_facts.json:0 | generated_retail_memory_facts.json:3 | generated_retail_memory_facts.json:2,single_metric_attribution_guard | activity_lever_profile | visibility_entry_profile | single_metric_attribution_guard | transaction_conversion_profile,store_D | store_A | store_A | store_A | store_A,True,True,False,-0.030878
mismatch_store_a_store_d_promotion_transfer,mismatch_store_a_store_d_promotion_transfer::05_keyword_order_changed,keyword_order_changed,entity_period_mismatch,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Compare Store A April 2026 with Store D March 2026 for promotion transfer.,Store D March 2026 for promotion transfer. Compare Store A April 2026 with,0.600066,generated_retail_memory_facts.json:2,transaction_conversion_profile,store_A,generated_retail_memory_facts.json:2 | generated_retail_memory_facts.json:3 | generated_demo2_retail_memory_facts.json:14 | generated_retail_memory_facts.json:0 | generated_retail_memory_facts.json:1,transaction_conversion_profile | single_metric_attribution_guard | single_metric_attribution_guard | visibility_entry_profile | activity_lever_profile,store_A | store_A | store_D | store_A | store_A,True,True,True,-0.014313
ambiguous_compare_search_performance,ambiguous_compare_search_performance::01_original,original,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger search performance?,Which store has stronger search performance?,0.545034,retail_ops/data/DATA_DICTIONARY.md:chunk:158,,,retail_ops/data/DATA_DICTIONARY.md:chunk:158 | retail_ops/data/DATA_DICTIONARY.md:L944 | retail_ops/data/DATA_DICTIONARY.md:chunk:70 | retail_ops/data/DATA_DICTIONARY.md:chunk:261 | retail_ops/data/DATA_DICTIONARY.md:chunk:403, | search_term_rank |  |  | , |  |  |  | ,False,False,False,0.0
ambiguous_compare_search_performance,ambiguous_compare_search_performance::02_paraphrased,paraphrased,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger search performance?,what merchant store has stronger search performance?,0.53589,retail_ops/data/DATA_DICTIONARY.md:L944,search_term_rank,,retail_ops/data/DATA_DICTIONARY.md:L944 | retail_ops/data/DATA_DICTIONARY.md:chunk:158 | retail_ops/data/DATA_DICTIONARY.md:chunk:70 | retail_ops/data/DATA_DICTIONARY.md:chunk:261 | retail_ops/data/DATA_DICTIONARY.md:chunk:403,search_term_rank |  |  |  | , |  |  |  | ,False,False,True,-0.009144
ambiguous_compare_search_performance,ambiguous_compare_search_performance::03_typo_punctuation_noise,typo_punctuation_noise,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger search performance?,Which store has stronger search perofrmance? ??,0.547614,retail_ops/data/DATA_DICTIONARY.md:chunk:158,,,retail_ops/data/DATA_DICTIONARY.md:chunk:158 | retail_ops/data/DATA_DICTIONARY.md:chunk:403 | retail_ops/data/DATA_DICTIONARY.md:L944 | retail_ops/data/DATA_DICTIONARY.md:chunk:70 | generated_demo2_retail_memory_facts.json:15, |  | search_term_rank |  | visibility_entry_profile, |  |  |  | store_E,True,False,False,0.00258
ambiguous_compare_search_performance,ambiguous_compare_search_performance::04_keyword_order_changed,keyword_order_changed,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger search performance?,stronger search performance? Which store has,0.574733,retail_ops/data/DATA_DICTIONARY.md:chunk:158,,,retail_ops/data/DATA_DICTIONARY.md:chunk:158 | retail_ops/data/DATA_DICTIONARY.md:L944 | retail_ops/data/DATA_DICTIONARY.md:chunk:70 | retail_ops/data/DATA_DICTIONARY.md:chunk:73 | retail_ops/data/DATA_DICTIONARY.md:chunk:378, | search_term_rank |  |  | , |  |  |  | ,False,False,False,0.029699
ambiguous_compare_promotion_heavy,ambiguous_compare_promotion_heavy::01_original,original,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is more promotion-heavy?,Which store is more promotion-heavy?,0.547745,retail_ops/data/DATA_DICTIONARY.md:chunk:378,,,retail_ops/data/DATA_DICTIONARY.md:chunk:378 | generated_retail_memory_facts.json:1 | retail_ops/data/DATA_DICTIONARY.md:chunk:377 | retail_ops/data/DATA_DICTIONARY.md:chunk:278 | retail_ops/data/DATA_DICTIONARY.md:chunk:104, | activity_lever_profile |  |  | , | store_A |  |  | ,True,False,False,0.0
ambiguous_compare_promotion_heavy,ambiguous_compare_promotion_heavy::02_paraphrased,paraphrased,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is more promotion-heavy?,what merchant store is more activity-heavy?,0.543948,generated_retail_memory_facts.json:1,activity_lever_profile,store_A,generated_retail_memory_facts.json:1 | retail_ops/data/DATA_DICTIONARY.md:chunk:377 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:11 | retail_ops/data/DATA_DICTIONARY.md:chunk:102,activity_lever_profile |  | activity_lever_profile | activity_lever_profile | ,store_A |  | store_E | store_D | ,True,False,True,-0.003797
ambiguous_compare_promotion_heavy,ambiguous_compare_promotion_heavy::03_typo_punctuation_noise,typo_punctuation_noise,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is more promotion-heavy?,Wihch store is more promotion-heavy? ??,0.551383,retail_ops/data/DATA_DICTIONARY.md:chunk:378,,,retail_ops/data/DATA_DICTIONARY.md:chunk:378 | generated_retail_memory_facts.json:1 | retail_ops/data/DATA_DICTIONARY.md:chunk:377 | retail_ops/data/DATA_DICTIONARY.md:chunk:166 | retail_ops/data/DATA_DICTIONARY.md:L361, | activity_lever_profile |  |  | activity_lever_profile, | store_A |  |  | ,True,False,False,0.003638
ambiguous_compare_promotion_heavy,ambiguous_compare_promotion_heavy::04_keyword_order_changed,keyword_order_changed,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is more promotion-heavy?,Which store is more promotion-heavy? evidence,0.592604,retail_ops/data/DATA_DICTIONARY.md:chunk:378,,,retail_ops/data/DATA_DICTIONARY.md:chunk:378 | generated_retail_memory_facts.json:1 | retail_ops/data/DATA_DICTIONARY.md:chunk:94 | retail_ops/data/DATA_DICTIONARY.md:chunk:56 | retail_ops/data/DATA_DICTIONARY.md:chunk:478, | activity_lever_profile |  |  | , | store_A |  |  | ,True,True,False,0.044859
ambiguous_compare_transaction_conversion,ambiguous_compare_transaction_conversion::01_original,original,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger transaction conversion performance?,Which store has stronger transaction conversion performance?,0.578976,generated_retail_memory_facts.json:2,transaction_conversion_profile,store_A,generated_retail_memory_facts.json:2 | retail_ops/data/DATA_DICTIONARY.md:L362 | generated_demo2_retail_memory_facts.json:17 | generated_demo2_retail_memory_facts.json:12 | generated_demo2_retail_memory_facts.json:2,transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile,store_A |  | store_E | store_D | store_B,True,False,False,0.0
ambiguous_compare_transaction_conversion,ambiguous_compare_transaction_conversion::02_paraphrased,paraphrased,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger transaction conversion performance?,what merchant store has stronger transaction conversion performance?,0.574624,generated_retail_memory_facts.json:2,transaction_conversion_profile,store_A,generated_retail_memory_facts.json:2 | generated_demo2_retail_memory_facts.json:17 | generated_demo2_retail_memory_facts.json:12 | generated_demo2_retail_memory_facts.json:2 | retail_ops/data/DATA_DICTIONARY.md:L362,transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile,store_A | store_E | store_D | store_B | ,True,False,False,-0.004352
ambiguous_compare_transaction_conversion,ambiguous_compare_transaction_conversion::03_typo_punctuation_noise,typo_punctuation_noise,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger transaction conversion performance?,Whcih store has stronger transaction conversion performance? ??,0.585389,retail_ops/data/DATA_DICTIONARY.md:L362,transaction_conversion_profile,,retail_ops/data/DATA_DICTIONARY.md:L362 | generated_retail_memory_facts.json:2 | generated_demo2_retail_memory_facts.json:17 | generated_demo2_retail_memory_facts.json:7 | generated_demo2_retail_memory_facts.json:12,transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile, | store_A | store_E | store_C | store_D,True,True,True,0.006413
ambiguous_compare_transaction_conversion,ambiguous_compare_transaction_conversion::04_keyword_order_changed,keyword_order_changed,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store has stronger transaction conversion performance?,stronger transaction conversion performance? Which store has,0.588939,generated_retail_memory_facts.json:2,transaction_conversion_profile,store_A,generated_retail_memory_facts.json:2 | retail_ops/data/DATA_DICTIONARY.md:L362 | generated_demo2_retail_memory_facts.json:17 | generated_demo2_retail_memory_facts.json:12 | generated_demo2_retail_memory_facts.json:2,transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile | transaction_conversion_profile,store_A |  | store_E | store_D | store_B,True,True,False,0.009963
ambiguous_compare_activity_transfer,ambiguous_compare_activity_transfer::01_original,original,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is better for activity transfer?,Which store is better for activity transfer?,0.552135,retail_ops/data/DATA_DICTIONARY.md:chunk:377,,,retail_ops/data/DATA_DICTIONARY.md:chunk:377 | generated_retail_memory_facts.json:1 | generated_demo2_retail_memory_facts.json:24 | generated_demo2_retail_memory_facts.json:4 | generated_retail_memory_facts.json:2, | activity_lever_profile | single_metric_attribution_guard | single_metric_attribution_guard | transaction_conversion_profile, | store_A | store_F | store_B | store_A,True,False,False,0.0
ambiguous_compare_activity_transfer,ambiguous_compare_activity_transfer::02_paraphrased,paraphrased,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is better for activity transfer?,what merchant store is better for activity transfer?,0.544143,generated_retail_memory_facts.json:1,activity_lever_profile,store_A,generated_retail_memory_facts.json:1 | generated_demo2_retail_memory_facts.json:16 | generated_demo2_retail_memory_facts.json:24 | generated_demo2_retail_memory_facts.json:4 | generated_demo2_retail_memory_facts.json:14,activity_lever_profile | activity_lever_profile | single_metric_attribution_guard | single_metric_attribution_guard | single_metric_attribution_guard,store_A | store_E | store_F | store_B | store_D,True,False,True,-0.007992
ambiguous_compare_activity_transfer,ambiguous_compare_activity_transfer::03_typo_punctuation_noise,typo_punctuation_noise,ambiguous_comparison,307,3e42fa1cc2457385a4cebba21bd2bbc1b92f9397cd4b6749161da70ad715a278,bge-m3,eval/retail_retrieval_corpus.py::load_retail_retrieval_documents,aa47fa938b7fe48ae090950f35de57c4527988c4,0.5802,retail_ops/outputs/retrieval_threshold_summary.md,summary_source,2cafa72199b3c71b147258b9c71887c2ac59c12977051ea2da4e48d2fbe1060b,Which store is better for activity transfer?,Which store is better for actviity transfer? ??,0.536526,retail_ops/data/DATA_DICTIONARY.md:chunk:377,,,retail_ops/data/DATA_DICTIONARY.md:chunk:377 | generated_retail_memory_facts.json:1 | generated_demo2_retail_memory_facts.json:4 | generated_demo2_retail_memory_facts.json:24 | generated_retail_memory_facts.json:2, | activity_lever_profile | single_metric_attribution_guard | single_metric_attribution_guard | transaction_conversion_profile, | store_A | store_B | store_F | store_A,True,False,False,-0.015609
